日期,当日成交净买额,买入成交额,卖出成交额,历史累计净买额,当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2020-02-03,181.8939,461.07230000000004,279.1784,1.0500575300000001,199.3226,840.6774,1348036696259.42,中国医药,9.99,2746.61,-7.72,600056.SH
2020-02-04,49.2017,536.3667,487.165,1.0549777,79.8739999999999,960.1260000000001,1396042947886.7,安洁科技,10.01,2783.29,1.34,002635.SZ
2020-02-05,-3.08139999999999,442.6336,445.715,1.05466956,24.9203000000001,1015.0797,1415645275157.81,深康佳A,10.08,2818.09,1.25,000016.SZ
2020-02-06,105.57959999999999,485.7337,380.1541,1.06522752,135.8593,904.1407,1454660973532.49,深康佳A,10.04,2866.51,1.72,000016.SZ
2020-02-07,-32.9928,346.3678,379.3606,1.06192824,-6.04,1046.04,1451705146893.87,深康佳A,10.08,2875.96,0.33,000016.SZ
2020-02-10,-32.7234,362.94910000000004,395.6725,1.0586559,-3.8283000000000196,1043.8283000000001,1454308840635.48,大北农,10.03,2890.49,0.51,002385.SZ
2020-02-11,10.4352,357.93760000000003,347.50239999999997,1.0596994199999998,24.8554,1015.1446000000001,1471868860380.95,凯盛新能,10.01,2901.67,0.39,600876.SH
2020-02-12,14.851099999999999,342.36510000000004,327.514,1.06118453,42.8632,997.1367999999999,1485894708076.84,捷佳伟创,10.01,2926.9,0.87,300724.SZ
2020-02-13,7.91200000000003,364.1351,356.2231,1.06197573,33.135,1006.865,1474867020915.89,中色股份,9.98,2906.07,-0.71,000758.SZ
2020-02-14,43.2275,344.92,301.6925,1.06629848,70.0755,969.9245,1484933774726.73,基蛋生物,10.01,2917.01,0.38,603387.SH
2020-02-17,53.623900000000006,400.0157,346.3918,1.07166087,82.8,957.2,1519665085688.17,航发动力,10.01,2983.62,2.28,600893.SH
2020-02-18,-53.904700000000005,332.16089999999997,386.06559999999996,1.0662704,-26.5364,1066.5364,1447677620357.49,航发动力,10.0,2984.97,0.05,600893.SH
2020-02-19,37.4464,406.4122,368.9658,1.0700150400000001,64.2444,975.7556,1448952129875.53,赛腾股份,10.0,2975.4,-0.32,603283.SH
2020-02-20,38.9792,444.8782,405.899,1.07391296,70.0887,969.9113000000001,1483722605621.82,金证股份,9.99,3030.15,1.84,600446.SH
2020-02-21,-11.2008,430.7568,441.9576,1.07279288,18.54,1021.46,1485566571975.81,紫江企业,10.13,3039.67,0.31,600210.SH
2020-02-24,-87.0514,426.17650000000003,513.2279,1.06408774,-59.5499,1099.5499,1470345410092.17,思源电气,10.01,3031.23,-0.28,002028.SZ
2020-02-25,-48.3134,505.8363,554.1497,1.0592563999999998,-17.5933,1057.5933,1460657467374.81,露笑科技,10.0,3013.05,-0.6,002617.SZ
2020-02-26,-67.2689,507.1772,574.4461,1.0525295099999998,-39.3626,1079.3626,1430399041752.41,新疆交建,10.02,2987.93,-0.83,002941.SZ
2020-02-27,-39.405,462.2264,501.6314,1.0485890100000002,-10.580599999999999,1050.5806,1436637447336.75,汤姆猫,10.08,2991.33,0.11,300459.SZ
2020-02-28,-51.368,541.3696,592.7376,1.04345221,-24.26,1064.26,1380260083694.17,国恩股份,10.0,2880.3,-3.71,002768.SZ
2020-03-02,41.5201,537.8764,496.3563,1.04760422,68.41369999999989,971.5863,1428793936849.98,平煤股份,10.03,2970.93,3.15,601666.SH
2020-03-03,4.80289999999997,518.455,513.6521,1.04808451,28.5775,1011.4225,1441679162352.63,国恩股份,10.01,2992.9,0.74,002768.SZ
2020-03-04,-7.8043,445.4137,453.218,1.04730408,15.779100000000001,1024.2209,1448791148912.03,国恩股份,10.02,3011.67,0.63,002768.SZ
2020-03-05,48.1062,526.1422,478.036,1.0521147,61.4811,978.5189,1487802962384.1,特变电工,10.01,3071.68,1.99,600089.SH
2020-03-06,-30.421100000000003,371.80260000000004,402.2237,1.0490725900000002,-7.58,1047.58,1464239968195.95,上海石化,10.02,3034.51,-1.21,600688.SH
2020-03-09,-143.1889,421.6996,564.8885,1.0347537,-121.9718,1161.9718,1398239032429.93,国恩股份,10.0,2943.29,-3.01,002768.SZ
2020-03-10,30.9587,488.2054,457.2467,1.0378495699999999,56.257,983.743,1434061042651.8,迪普科技,10.01,2996.76,1.82,300768.SZ
2020-03-11,-74.6503,378.0382,452.6885,1.03038454,-53.724399999999996,1093.7244,1408797851197.18,联美控股,10.01,2968.52,-0.94,600167.SH
2020-03-12,-83.8038,386.6135,470.4173,1.02200416,-60.5845,1100.5845,1370868890353.2,沙钢股份,10.02,2923.49,-1.52,002075.SZ
2020-03-13,-147.263,424.80480000000006,572.0678,1.0072778599999999,-131.42,1171.42,1337439872752.74,南京熊猫,10.0,2887.43,-1.23,600775.SH
2020-03-16,-98.0748,431.1879,529.2627,0.9974703799999999,-88.0961,1128.0961,1266787257145.39,以岭药业,10.03,2789.25,-3.4,002603.SZ
2020-03-17,-82.3803,401.68089999999995,484.06120000000004,0.9892323500000001,-71.4208,1111.4208,1250246671589.2,中天科技,10.0,2779.64,-0.34,600522.SH
2020-03-18,-71.9123,391.1394,463.0517,0.9820411200000001,-63.9714,1103.9714,1272456338158.49,达安基因,9.99,2728.76,-1.83,002030.SZ
2020-03-19,-102.2035,414.2332,516.4367,0.9718207700000001,-94.66590000000001,1134.6659,1242757459392.8,飞凯材料,10.02,2702.13,-0.98,300398.SZ
2020-03-20,16.866300000000003,433.60830000000004,416.74199999999996,0.9735074,34.0175999999999,1005.9824000000001,1271434262314.34,花园生物,10.04,2745.62,1.61,300401.SZ
2020-03-23,-79.9926,326.3896,406.3822,0.9655081400000001,-71.5633,1111.5633,1221575919612.69,新诺威,10.0,2660.17,-3.11,300765.SZ
2020-03-24,39.8714,383.2354,343.36400000000003,0.9694952800000001,51.007299999999994,988.9927,1262286687890.71,山金国际,10.04,2722.44,2.34,000975.SZ
2020-03-25,25.038600000000002,387.2508,362.2122,0.9719991400000001,36.7731,1003.2269,1301532678719.76,深粮控股,10.02,2781.59,2.17,000019.SZ
2020-03-26,-13.575099999999999,299.151,312.72610000000003,0.97064163,-1.6905000000000299,1041.6905,1294194192800.08,中鼎股份,10.03,2764.91,-0.6,000887.SZ
2020-03-27,34.1373,344.18379999999996,310.04650000000004,0.9740553599999999,47.28,992.72,1301093846212.95,国恩股份,10.0,2772.2,0.26,002768.SZ
2020-03-30,-1.2569000000000201,341.92830000000004,343.18519999999995,0.9739296700000001,12.802200000000001,1027.1978,1284804221977.45,鸣志电器,9.98,2747.21,-0.9,603728.SH
2020-03-31,16.4985,322.91200000000003,306.4135,0.97557952,30.6613,1009.3386999999999,1298475047790.74,盛和资源,10.03,2750.3,0.11,600392.SH
2020-04-01,42.35,336.99370000000005,294.64369999999997,0.9798145200000001,54.528800000000004,985.4712,1297902430781.33,通富微电,10.0,2734.52,-0.57,002156.SZ
2020-04-02,43.3176,343.7789,300.4613,0.9841462800000002,59.562800000000095,980.4372,1325606002448.08,达实智能,10.15,2780.64,1.69,002421.SZ
2020-04-03,-19.4318,278.1175,297.5493,0.9822030999999999,-6.64,1046.64,1319745498068.83,深科技,10.03,2763.99,-0.6,000021.SZ
2020-04-07,126.7376,447.81080000000003,321.0732,0.99487686,145.2126,894.7874,1365913355124.5,智度股份,10.01,2820.76,2.05,000676.SZ
2020-04-08,-34.527,288.49830000000003,323.0253,0.9914241600000001,-16.8703,1056.8703,1355395977838.22,梦网科技,9.98,2815.37,-0.19,002123.SZ
2020-04-14,142.28979999999999,496.608,354.3182,1.00565314,165.1134,874.8866,1396066344996.4,协鑫集成,10.11,2827.28,1.59,002506.SZ
2020-04-15,33.5439,341.3441,307.8002,1.00900753,50.9845,989.0155,1389026458349.99,基蛋生物,10.01,2811.17,-0.57,603387.SH
2020-04-16,38.1451,320.2837,282.1386,1.01282204,57.116800000000005,982.8832000000001,1396077186202.41,精达股份,10.0,2819.94,0.31,600577.SH
2020-04-17,86.23629999999999,430.7184,344.4821,1.02144567,103.37,936.63,1418280996794.09,隆基绿能,10.0,2838.49,0.66,601012.SH
2020-04-20,0.49929999999999,304.0432,303.5439,1.0214956,17.9875,1022.0125,1428964301452.25,浙江交科,10.09,2852.55,0.5,002061.SZ
2020-04-21,-27.525199999999998,280.9211,308.4463,1.01874308,-10.2605,1050.2605,1409638091958.62,亚厦股份,10.0,2827.01,-0.9,002375.SZ
2020-04-22,11.7806,299.494,287.7134,1.0199211400000001,31.1789,1008.8211,1428184006503.02,君正集团,10.16,2843.98,0.6,601216.SH
2020-04-23,6.91050000000001,302.4857,295.5752,1.02061219,23.7168,1016.2832000000001,1427837225869.59,海油工程,10.06,2838.5,-0.19,600583.SH
2020-04-24,32.4975,293.5925,261.095,1.02386194,48.05,991.95,1421490502880.56,百润股份,10.01,2808.53,-1.06,002568.SZ
2020-04-27,39.3859,320.061,280.6751,1.0278005300000002,53.917,986.0830000000001,1435784624363.65,爱施德,10.03,2815.49,0.25,002416.SZ
2020-04-28,10.366900000000001,366.0279,355.661,1.02883722,26.041700000000002,1013.9583,1449744801179.13,爱施德,10.01,2810.02,-0.19,002416.SZ
2020-05-06,11.4035,513.4528,502.0493,1.02997757,33.1916,1006.8084,1478753234458.3,汉缆股份,10.02,2878.14,0.63,002498.SZ
2020-05-07,-31.4842,339.8786,371.3628,1.02682915,-14.3702,1054.3702,1476051714269.74,新天然气,10.01,2871.52,-0.23,603393.SH
2020-05-08,48.6505,388.19120000000004,339.5407,1.0316942,65.89,974.11,1498236399431.75,汤姆猫,10.08,2895.34,0.83,300459.SZ
2020-05-11,26.4756,377.4212,350.94559999999996,1.03434176,44.0107999999999,995.9892,1497653167141.55,景津装备,10.01,2894.8,-0.02,603279.SH
2020-05-12,17.4994,345.1921,327.69269999999995,1.0360916999999998,33.9338,1006.0662,1507112848780.79,迈克生物,10.01,2891.56,-0.11,300463.SZ
2020-05-13,-2.04639999999999,294.1538,296.2002,1.03588706,13.951300000000002,1026.0487,1512130216477.79,天味食品,10.01,2898.05,0.22,603317.SH
2020-05-14,-13.248099999999999,274.8635,288.1116,1.03456225,1.28620000000003,1038.7138,1496021657982.74,智度股份,10.0,2870.34,-0.96,000676.SZ
2020-05-15,11.943800000000001,294.18580000000003,282.242,1.03575663,25.51,1014.49,1489795330720.88,越秀资本,10.0,2868.46,-0.07,000987.SZ
2020-05-18,34.0387,381.00989999999996,346.9712,1.0391605,46.2105,993.7895,1502397081911.54,贵研铂业,10.02,2875.42,0.24,600459.SH
2020-05-19,36.990500000000004,317.95169999999996,280.96119999999996,1.0428595500000002,49.184799999999996,990.8152,1521056543021.11,汉缆股份,10.05,2898.58,0.81,002498.SZ
2020-05-20,20.3856,338.338,317.9524,1.0448981099999999,30.4342,1009.5658,1512356784674.24,风语筑,10.0,2883.74,-0.51,603466.SH
2020-05-21,21.3103,317.0791,295.7688,1.04702914,32.0306,1007.9694000000001,1510131122795.75,张江高科,10.0,2867.92,-0.55,600895.SH
2020-05-22,-33.2551,301.6237,334.87879999999996,1.04370363,-22.64,1062.64,1470089232023.3,新天然气,9.99,2813.77,-1.89,603393.SH
2020-05-25,21.4531,274.27139999999997,252.81830000000002,1.04584894,35.3365,1004.6635000000001,1480590711960.73,新乳业,10.01,2817.97,0.15,002946.SZ
2020-05-26,38.8548,291.8129,252.9581,1.04973442,52.7813,987.2186999999999,1507146624640.65,蓝帆医疗,10.02,2846.55,1.01,002382.SZ
2020-05-27,12.8847,294.7811,281.89639999999997,1.0510228899999998,26.523400000000002,1013.4766000000001,1495336782698.28,蓝帆医疗,10.03,2836.8,-0.34,002382.SZ
2020-05-28,28.1829,333.24760000000003,305.0647,1.05384118,41.9179,998.0821000000001,1498665158008.36,格力地产,10.07,2846.22,0.33,600185.SH
2020-05-29,51.0717,438.3722,387.30050000000006,1.05894835,74.21,965.79,1517567355017.24,格力地产,10.05,2852.35,0.22,600185.SH
2020-06-01,104.8564,469.9693,365.1129,1.0694339899999998,119.4912,920.5088000000001,1569120754935.33,国轩高科,10.0,2915.43,2.21,002074.SZ
2020-06-02,19.2868,422.30300000000005,403.0162,1.0713626699999999,32.774499999999996,1007.2255,1565656945265.91,远兴能源,10.06,2921.4,0.2,000683.SZ
2020-06-03,44.141999999999996,415.2786,371.13660000000004,1.07577687,57.0326,982.9674,1570862649436.33,格力地产,9.97,2923.37,0.07,600185.SH
2020-06-04,28.834699999999998,347.38559999999995,318.5509,1.07866034,40.9974,999.0025999999999,1577784450354.87,艾迪精密,10.01,2919.25,-0.14,603638.SH
2020-06-05,43.3946,321.183,277.7884,1.0829998,56.95,983.05,1591034863626.63,神州泰岳,10.0,2930.8,0.4,300002.SZ
2020-06-08,6.1424,371.18660000000006,365.0442,1.08361404,18.2691,1021.7309,1594305730870.37,首钢股份,10.1,2937.77,0.24,000959.SZ
2020-06-09,46.285,348.4714,302.1864,1.08824254,60.0600999999999,979.9399000000001,1612715122864.78,石基信息,10.0,2956.11,0.62,002153.SZ
2020-06-10,4.2241,329.7187,325.4946,1.0886649499999999,18.4117000000001,1021.5883,1615354099171.47,蓝帆医疗,10.02,2943.75,-0.42,002382.SZ
2020-06-11,1.4518,371.8718,370.42,1.08881013,13.9001,1026.0999000000002,1598974056746.57,西藏珠峰,10.03,2920.9,-0.78,600338.SH
2020-06-12,-8.95009999999998,433.5522,442.50230000000005,1.0879151200000001,19.62,1020.38,1605322882166.05,奥飞娱乐,10.0,2919.74,-0.04,002292.SZ
2020-06-15,-40.7018,400.0858,440.7876,1.0838449399999999,-27.3525,1067.3525,1580825960489.76,迈克生物,10.0,2890.03,-1.02,300463.SZ
2020-06-16,39.7039,397.38120000000004,357.67730000000006,1.08781533,55.272299999999994,984.7277,1612686576420.4,格力地产,10.0,2931.75,1.44,600185.SH
2020-06-17,-27.2142,341.7174,368.93160000000006,1.0850939099999999,-19.8876,1059.8876,1612340389608.14,东方精工,10.1,2935.87,0.14,002611.SZ
2020-06-18,49.5657,411.4254,361.85970000000003,1.0900504800000002,59.0271,980.9729,1623597551310.4,新易盛,10.01,2939.32,0.12,300502.SZ
2020-06-19,182.33360000000002,658.7048,476.37120000000004,1.1082838400000001,210.12,829.88,1669417589237.56,科沃斯,10.02,2967.63,0.96,603486.SH
2020-06-22,21.8237,434.63870000000003,412.815,1.11046621,37.895900000000005,1002.1041,1667365199406.45,光大证券,10.03,2965.27,-0.08,601788.SH
2020-06-23,7.5247999999999795,418.4683,410.9435,1.1112186899999998,25.445700000000002,1014.5542999999999,1683625854781.59,光大证券,10.02,2970.62,0.18,601788.SH
2020-06-24,18.5582,402.60400000000004,384.04580000000004,1.11307451,38.0015,1001.9985,1691904852992.83,吉比特,10.0,2979.55,0.3,603444.SH
2020-06-29,-14.469000000000001,403.8646,418.3336,1.11162761,2.7636000000000096,1037.2364,1686960540564.36,众生药业,10.01,2961.52,-0.61,002317.SZ
2020-07-02,171.1509,831.4258,660.2749,1.1287426999999999,195.8965,844.1035,1781410845443.0,世联行,10.03,3090.57,2.13,002285.SZ
2020-07-03,131.9388,746.5275,614.5887,1.14193658,155.0,885.0,1817315942469.95,华贸物流,10.08,3152.81,2.01,603128.SH
2020-07-06,136.5222,931.5257,795.0035,1.1555888,164.355,875.645,1909249832825.1,华侨城A,10.07,3332.88,5.71,000069.SZ
2020-07-07,98.4385,1005.0102,906.5717,1.1654326499999998,118.8752,921.1247999999999,1944013595782.75,紫光国微,10.0,3345.34,0.37,002049.SZ
2020-07-08,11.5329,819.1285,807.5956,1.16658594,37.8989,1002.1011,1966291132932.63,中广核技,10.06,3403.44,1.74,000881.SZ
2020-07-09,79.5141,838.808,759.2939,1.1745373500000003,105.2816,934.7184,2008785636869.09,中船防务,9.98,3450.59,1.39,600685.SH
2020-07-10,-43.9312,750.6588,794.59,1.17014423,-19.88,1059.88,1986478852536.36,中航沈飞,10.01,3383.32,-1.95,600760.SH
2020-07-13,68.5035000000001,846.4888000000001,777.9852999999999,1.1769945800000001,96.56909999999999,943.4309,2041120046796.12,浙江永强,10.11,3443.29,1.77,002489.SZ
2020-07-14,-173.84150000000002,754.1228,927.9643,1.1596104299999999,-150.1662,1190.1662,2003555664870.82,新天绿能,10.03,3414.62,-0.83,600956.SH
2020-07-15,-27.0562,776.3208999999999,803.3771,1.15690481,-4.5543000000000005,1044.5543,1989245574986.46,君正集团,10.06,3361.3,-1.56,601216.SH
2020-07-16,-69.2036,865.5684,934.7719999999999,1.1499844499999998,-54.3733,1094.3733,1876579158605.73,武商集团,9.99,3210.1,-4.5,000501.SZ
2020-07-17,10.4342,734.8214,724.3872,1.15102787,33.01,1006.99,1903751262491.98,科锐国际,10.0,3214.13,0.13,300662.SZ
2020-07-20,-58.9896,722.6003,781.5899000000001,1.14512891,-34.1994,1074.1994,1943242929790.89,万向钱潮,10.0,3314.15,3.11,000559.SZ
2020-07-21,-30.112399999999997,677.6794,707.7918,1.14211767,-8.094100000000031,1048.0941,1955307447455.05,亚光科技,9.98,3320.89,0.2,300123.SZ
2020-07-22,41.702600000000004,726.9302,685.2275999999999,1.14628793,63.9203,976.0797,1973224178829.13,君正集团,10.14,3333.16,0.37,601216.SH
2020-07-23,-36.536100000000005,687.5648,724.1008999999999,1.1426343200000002,-13.4698,1053.4697999999999,1977982067936.99,新华制药,10.0,3325.11,-0.24,000756.SZ
2020-07-24,-163.57389999999998,735.5777,899.1516,1.12627693,-144.18,1184.18,1865920207717.41,航天彩虹,10.01,3196.77,-3.86,002389.SZ
2020-07-27,-15.1432,618.6203,633.7635,1.12476261,4.67830000000002,1035.3217,1874201917707.32,盛达资源,10.02,3205.23,0.26,000603.SZ
2020-07-28,-22.328000000000003,555.8794,578.2074,1.12252981,-2.00669999999998,1042.0067,1895664382614.18,奇正藏药,9.99,3227.96,0.71,002287.SZ
2020-07-29,77.3135,677.8248,600.5113,1.1302611599999999,101.3205,938.6795,1948686908383.69,士兰微,10.01,3294.55,2.06,600460.SH
2020-07-30,-63.3808,561.5136,624.8944,1.1239230800000002,-42.454499999999996,1082.4545,1936199680924.99,奇正藏药,10.0,3286.82,-0.23,002287.SZ
2020-07-31,-19.0316,635.8149,654.8465,1.1220199199999998,3.55,1036.45,1951961368299.01,节能风电,9.96,3310.01,0.71,601016.SH
2020-08-03,-1.95279999999999,640.9808,642.9336,1.1218246399999998,23.4494,1016.5506,1978413620898.33,光启技术,9.98,3367.97,1.75,002625.SZ
2020-08-04,21.366500000000002,656.1746,634.8081,1.12396129,43.500600000000006,996.4994,1978879725000.89,凯盛新能,10.01,3371.69,0.11,600876.SH
2020-08-05,-19.8107,580.7533,600.564,1.12198022,3.31849999999999,1036.6815,1982615338490.91,润达医疗,10.03,3377.56,0.17,603108.SH
2020-08-06,-25.4751000000001,620.1722,645.6473000000001,1.11943271,-0.98190000000002,1040.9819,1965443590266.6,北斗星通,10.0,3386.46,0.26,002151.SZ
2020-08-07,-18.6227,616.4428,635.0655,1.11757044,3.7,1036.3,1945575989054.0,君正集团,10.04,3354.04,-0.96,601216.SH
2020-08-10,0.07369999999999,586.7111,586.6374,1.1175778100000002,22.7669,1017.2330999999999,1951105051630.19,志邦家居,10.01,3379.25,0.75,603801.SH
2020-08-11,39.4822,622.8741,583.3919000000001,1.12152603,63.1987,976.8013000000001,1941145356989.76,联创光电,10.0,3340.29,-1.15,600363.SH
2020-08-12,-16.3774,631.4497,647.8271,1.11988829,5.64699999999997,1034.353,1917546233494.12,天山股份,10.0,3319.27,-0.63,000877.SZ
2020-08-13,-20.8217,479.0531,499.87480000000005,1.1178061200000002,0.1157,1039.8843,1912499528646.07,一汽富维,9.99,3320.73,0.04,600742.SH
2020-08-14,64.2907,501.4372,437.1465,1.12423519,88.39,951.61,1948636465080.75,国联证券,9.99,3360.1,1.19,601456.SH
2020-08-17,57.1343,656.6553,599.521,1.1299486200000002,79.1029,960.8971,1988582226906.32,联创光电,9.99,3438.8,2.34,600363.SH
2020-08-18,-20.377200000000002,575.1548,595.5319999999999,1.1279108999999998,1.74760000000002,1038.2524,1993704105419.48,鸣志电器,10.02,3451.09,0.36,603728.SH
2020-08-19,-61.3363,317.155,378.49129999999997,1.12177727,-54.0973,1094.0973,1959130578140.04,鄂尔多斯,10.05,3408.13,-1.24,600295.SH
2020-08-20,-28.3248,539.3755,567.7003,1.11894479,-7.090500000000031,1047.0905,1930342991418.72,捷成股份,10.1,3363.9,-1.3,300182.SZ
2020-08-21,11.2679,497.395,486.1271,1.12007158,31.86,1008.14,1951001820707.15,涪陵榨菜,10.0,3380.68,0.5,002507.SZ
2020-08-24,19.4732,550.5262,531.053,1.1220188999999998,42.2144,997.7855999999999,1975945098880.27,重庆百货,10.01,3385.64,0.15,600729.SH
2020-08-25,17.3802,509.657,492.2768,1.12375692,36.865500000000004,1003.1345,1985502275900.84,浙江美大,10.0,3373.58,-0.36,002677.SZ
2020-08-26,-11.7728,524.4594999999999,536.2323,1.1225796399999999,7.04639999999999,1032.9536,1964935130038.75,顺丰控股,10.0,3329.74,-1.3,002352.SZ
2020-08-27,-10.0498,451.3525,461.4023,1.1215746599999998,11.2487,1028.7513000000001,1977066471855.49,振华科技,10.01,3350.11,0.61,000733.SZ
2020-08-28,64.42779999999999,585.5383,521.1105,1.12801744,89.72,950.28,2029900391152.14,顺丰控股,10.0,3403.81,1.6,002352.SZ
2020-08-31,-80.2601999999999,657.0695,737.3297,1.1199914199999998,-57.430699999999995,1097.4307000000001,2012571053043.18,法拉电子,10.0,3395.68,-0.24,600563.SH
2020-09-01,-2.99930000000004,462.4965,465.49580000000003,1.11969149,19.3053,1020.6947,2026545341322.18,中国海防,10.01,3410.61,0.44,600764.SH
2020-09-02,-66.1426,478.67589999999996,544.8185,1.11307723,-46.1907,1086.1907,2025468134401.55,多氟多,9.99,3404.8,-0.17,002407.SZ
2020-09-03,-10.0382,499.2564,509.2946,1.11207341,8.82850000000006,1031.1715,2013015551130.56,银之杰,11.24,3384.98,-0.58,300085.SZ
2020-09-04,-63.1761,435.3276,498.50370000000004,1.1057558,-41.39,1081.39,1979658884330.9,露笑科技,9.98,3355.37,-0.87,002617.SZ
2020-09-07,-54.6539,510.56480000000005,565.2187,1.10029041,-35.6644,1075.6644000000001,1925210845147.28,露笑科技,10.06,3292.59,-1.87,002617.SZ
2020-09-08,63.5066,515.9402,452.4336,1.10664107,78.22579999999999,961.7742,1936471162440.79,和邦生物,10.14,3316.42,0.72,603077.SH
2020-09-09,-37.5816,504.54580000000004,542.1274,1.10288291,-15.6098,1055.6098,1881878648174.85,信邦制药,10.03,3254.63,-1.86,002390.SZ
2020-09-10,9.988699999999989,490.404,480.4153,1.10388178,28.8004,1011.1996,1886643412315.3,光启技术,9.98,3234.82,-0.61,002625.SZ
2020-09-11,12.9093,430.2336,417.3243,1.10517271,32.69,1007.31,1911701980470.53,晶澳科技,10.02,3260.35,0.79,002459.SZ
2020-09-14,-31.4333,421.98080000000004,453.4141,1.1020293799999998,-13.3051,1053.3051,1925589296530.63,石基信息,10.0,3278.81,0.57,002153.SZ
2020-09-15,33.2117,429.4117,396.2,1.10535055,51.5173,988.4827,1948109839897.62,奥特佳,10.09,3295.68,0.51,002239.SZ
2020-09-16,7.420099999999979,452.2407,444.82059999999996,1.10609256,24.6968999999999,1015.3031,1931020452884.05,露笑科技,10.0,3283.92,-0.36,002617.SZ
2020-09-17,4.39010000000002,439.6407,435.25059999999996,1.10653157,25.3422,1014.6578,1921137202750.02,华贸物流,10.08,3270.44,-0.41,603128.SH
2020-09-18,94.73559999999999,611.9922,517.2566,1.11600513,122.0,918.0,1965480679680.22,航锦科技,10.01,3338.09,2.07,000818.SZ
2020-09-21,-64.9577,397.9615,462.9192,1.1095093600000001,-48.137299999999996,1088.1372999999999,1939505155987.92,金固股份,10.04,3316.94,-0.63,002488.SZ
2020-09-22,-20.0179,394.42220000000003,414.44010000000003,1.10750757,-3.7379999999999596,1043.738,1918915857720.2,国元证券,9.96,3274.3,-1.29,000728.SZ
2020-09-23,-27.528200000000002,364.38349999999997,391.9117,1.1047547500000001,-9.53479999999996,1049.5348,1926607008175.93,协鑫集成,10.14,3279.71,0.17,002506.SZ
2020-09-24,-121.6786,357.4457,479.1243,1.09258689,-105.64309999999999,1145.6431,1876885124701.9,奇正藏药,6.81,3223.18,-1.72,002287.SZ
2020-09-25,-12.9201,344.8359,357.756,1.0912948799999997,4.49,1035.51,1877150908570.89,百润股份,10.01,3219.42,-0.12,002568.SZ
2020-09-28,-10.7894,332.25769999999994,343.0471,1.0902159399999998,5.416100000000011,1034.5839,1880178828520.22,紫江企业,10.07,3217.53,-0.06,600210.SH
2020-09-29,-0.93939999999999,354.2298,355.1692,1.090122,21.205,1018.795,1889746255724.47,中船应急,20.0,3224.36,0.21,300527.SZ
2020-09-30,-29.039099999999998,364.2822,393.32129999999995,1.0872180900000001,-12.0822,1052.0822,1891503977312.74,三诺生物,14.14,3218.05,-0.2,300298.SZ
2020-10-09,112.6684,599.5793,486.91089999999997,1.09848493,135.94,904.06,1944529160658.51,福莱特,9.99,3272.08,1.68,601865.SH
2020-10-12,135.0999,654.8656,519.7657,1.1119949199999999,159.0137,880.9863,2016140201297.96,坚朗五金,10.0,3358.47,2.64,002791.SZ
2020-10-14,-15.546800000000001,577.4201,592.9669,1.11044024,7.449299999999999,1032.5507,2016572131326.55,东方电缆,10.02,3340.78,-0.56,603606.SH
2020-10-15,-3.33139999999996,426.86690000000004,430.1983,1.1101071000000002,13.3156,1026.6844,2009364119055.06,北新建材,10.01,3332.18,-0.26,000786.SZ
2020-10-16,-5.02889999999999,430.6161,435.645,1.1096042099999999,10.77,1029.23,2000702754465.9,白云山,10.01,3336.36,0.13,600332.SH
2020-10-19,-32.4304,406.8618,439.29220000000004,1.10636117,-18.340899999999998,1058.3409,1978395653437.47,亚光科技,13.4,3312.67,-0.71,300123.SZ
2020-10-20,-11.1252,378.9764,390.1016,1.1052486499999998,9.63169999999998,1030.3683,1999613418083.12,万里扬,10.03,3328.1,0.47,002434.SZ
2020-10-21,-69.22399999999999,356.2247,425.44870000000003,1.0983262500000002,-53.3476,1093.3476,1986093657645.78,宏达电子,10.49,3325.02,-0.09,300726.SZ
2020-10-22,-27.478099999999998,368.3354,395.8135,1.09557844,-10.583800000000002,1050.5838,1978059139839.28,国轩高科,10.0,3312.5,-0.38,002074.SZ
2020-10-27,-46.369099999999996,463.8808,510.24989999999997,1.09094153,-26.1807999999999,1066.1808,1941622598198.07,雅化集团,9.97,3254.32,0.1,002497.SZ
2020-10-28,1.8637000000000299,430.2129,428.3492,1.0911278999999998,22.9523,1017.0477000000001,1964562294651.98,江铃汽车,10.01,3269.24,0.46,000550.SZ
2020-10-29,17.8639,474.7424,456.8785,1.0929142900000002,40.6901,999.3099000000001,1987573051863.94,福莱特,10.0,3272.73,0.11,601865.SH
2020-10-30,-56.734399999999994,494.91900000000004,551.6533999999999,1.0872408500000001,-38.52,1078.52,1949946869377.14,阳光电源,19.99,3224.53,-1.47,300274.SZ
2020-11-02,30.804699999999997,500.52660000000003,469.7219,1.09032132,49.103199999999994,990.8968,1976275465835.46,星宇股份,10.0,3225.12,0.02,601799.SH
2020-11-03,31.213800000000003,485.3018,454.088,1.0934427,50.1146000000001,989.8853999999999,1996228692889.15,迎驾贡酒,10.01,3271.07,1.42,603198.SH
2020-11-04,2.35970000000001,417.82019999999994,415.4605,1.0936786699999999,21.343899999999998,1018.6561,2016291958670.02,科达利,10.0,3277.44,0.19,002850.SZ
2020-11-05,109.97139999999999,534.9017,424.9303,1.10467581,131.7173,908.2827000000001,2058783865754.9,赛轮轮胎,10.04,3320.13,1.3,601058.SH
2020-11-06,39.8098,532.4975,492.68769999999995,1.10865679,59.08,980.92,2060921244019.06,智度股份,10.08,3312.16,-0.24,000676.SZ
